asset_id,asset_type,business_unit,business_criticality,high_risk_probability,predicted_risk_tier,model_confidence,anomaly_flag,anomaly_score,attack_techniques,correlated_signals,signal_convergence_count,threat_priority_score,threat_priority_tier,analyst_actions,evidence_context,generated_at
LHT-Asset-008,application_server,security_operations,4,0.0087,Low,High,No,0.0158,No elevated ATT&CK mapping,No elevated correlation signals,0,37,Medium,Continue normal monitoring,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.165383+00:00
LHT-Asset-147,workstation,identity_services,1,0.0041,Low,High,No,0.0664,T1098 Account Manipulation; T1046 Network Service Discovery; T1210 Exploitation of Remote Services,Elevated privileged-group changes; High-severity network alert volume; High vulnerability exposure,3,37,Medium,"Validate authorization and privilege blast radius; Validate alert source, destination, and firewall evidence; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.180860+00:00
LHT-Asset-073,application_server,network_services,1,0.0029,Low,High,No,0.0668,T1059.001 PowerShell; T1046 Network Service Discovery,Elevated suspicious PowerShell activity; High-severity network alert volume,2,37,Medium,"Review endpoint command and parent-process telemetry; Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.172209+00:00
LHT-Asset-197,domain_controller,security_operations,3,0.0016,Low,High,No,0.0751,T1046 Network Service Discovery,High-severity network alert volume,1,37,Medium,"Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.185981+00:00
LHT-Asset-158,workstation,network_services,2,0.0018,Low,High,No,0.046,T1059.001 PowerShell,Elevated suspicious PowerShell activity,1,36,Medium,Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.182046+00:00
LHT-Asset-179,workstation,identity_services,1,0.0006,Low,High,No,0.0584,T1046 Network Service Discovery; T1210 Exploitation of Remote Services,High-severity network alert volume; High vulnerability exposure,2,36,Medium,"Validate alert source, destination, and firewall evidence; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.184137+00:00
LHT-Asset-218,siem_server,network_services,1,0.0028,Low,High,No,0.0758,T1059.001 PowerShell,Elevated suspicious PowerShell activity; Reduced control effectiveness,2,35,Medium,Review endpoint command and parent-process telemetry; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.188073+00:00
LHT-Asset-125,domain_controller,identity_services,1,0.0021,Low,High,No,0.041,T1098 Account Manipulation; T1059.001 PowerShell,Elevated privileged-group changes; Elevated suspicious PowerShell activity,2,35,Medium,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.177799+00:00
LHT-Asset-209,windows_server,business_applications,2,0.0017,Low,High,No,0.0574,T1046 Network Service Discovery; T1210 Exploitation of Remote Services,High-severity network alert volume; High vulnerability exposure,2,35,Medium,"Validate alert source, destination, and firewall evidence; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.187175+00:00
LHT-Asset-206,application_server,security_operations,3,0.0006,Low,High,No,0.048,T1210 Exploitation of Remote Services,High vulnerability exposure,1,35,Medium,"Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.186877+00:00
LHT-Asset-065,domain_controller,business_applications,3,0.0158,Low,High,No,0.0129,No elevated ATT&CK mapping,Reduced control effectiveness,1,34,Low,Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.171376+00:00
LHT-Asset-155,firewall,finance_operations,1,0.0011,Low,High,No,0.0759,T1098 Account Manipulation; T1059.001 PowerShell,Elevated privileged-group changes; Elevated suspicious PowerShell activity,2,33,Low,Validate authorization and privilege blast radius; Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.181747+00:00
LHT-Asset-037,domain_controller,network_services,1,0.0002,Low,High,No,0.0663,T1046 Network Service Discovery,High-severity network alert volume,1,33,Low,"Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.168422+00:00
LHT-Asset-019,workstation,business_applications,1,0.0012,Low,High,No,0.0494,T1098 Account Manipulation,Elevated privileged-group changes; Reduced control effectiveness,2,32,Low,Validate authorization and privilege blast radius; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.166551+00:00
LHT-Asset-173,linux_server,security_operations,1,0.0007,Low,High,No,0.0726,T1059.001 PowerShell; T1210 Exploitation of Remote Services,Elevated suspicious PowerShell activity; High vulnerability exposure,2,32,Low,"Review endpoint command and parent-process telemetry; Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.183540+00:00
LHT-Asset-126,application_server,finance_operations,1,0.0005,Low,High,No,0.0785,T1210 Exploitation of Remote Services,High vulnerability exposure,1,32,Low,"Validate patch status, exploitability, and reachability",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.178017+00:00
LHT-Asset-159,workstation,business_applications,1,0.0025,Low,High,No,0.0557,T1059.001 PowerShell; T1046 Network Service Discovery,Elevated suspicious PowerShell activity; High-severity network alert volume,2,30,Low,"Review endpoint command and parent-process telemetry; Validate alert source, destination, and firewall evidence",Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.182144+00:00
LHT-Asset-234,application_server,identity_services,2,0.0001,Low,High,No,0.0187,T1190 Exploit Public-Facing Application,Elevated firewall-policy exposure,1,30,Low,Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.189790+00:00
LHT-Asset-211,application_server,security_operations,1,0.0004,Low,High,No,0.0774,T1190 Exploit Public-Facing Application,Elevated firewall-policy exposure; Reduced control effectiveness,2,29,Low,Review exposed services and firewall-rule justification; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.187373+00:00
LHT-Asset-176,application_server,business_applications,1,0.0002,Low,High,No,0.0589,T1190 Exploit Public-Facing Application,Elevated firewall-policy exposure,1,26,Low,Review exposed services and firewall-rule justification,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.183843+00:00
LHT-Asset-132,windows_server,identity_services,1,0.0003,Low,High,No,0.0172,T1059.001 PowerShell,Elevated suspicious PowerShell activity; Reduced control effectiveness,2,23,Low,Review endpoint command and parent-process telemetry; Review control-validation failures and remediation owner,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.179249+00:00
LHT-Asset-229,firewall,identity_services,1,0.0001,Low,High,No,0.0413,T1059.001 PowerShell,Elevated suspicious PowerShell activity,1,23,Low,Review endpoint command and parent-process telemetry,Identity telemetry; endpoint telemetry; network telemetry; attack-path analysis; control validation; remediation scoring,2026-07-06T09:16:36.189244+00:00
